Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
nativecalls npm_cg tajs,981,678,877,630,303,104,56,0.69928644240570847490,0.71835803876852910577,0.92920353982300885054,0.81028938906752423499
nativecalls npm_cg tajs acg,981,678,399,275,303,582,179,0.46279306829765542997,0.68922305764411029294,0.40560471976401180072,0.51067780872794799052
nativecalls npm_cg acg,981,678,399,275,303,582,179,0.46279306829765542997,0.68922305764411029294,0.40560471976401180072,0.51067780872794799052
nativecalls tajs,981,678,981,678,303,0,0,0.69113149847094801359,0.69113149847094801359,1.00000000000000000000,0.81735985533453892060
nativecalls tajs acg,981,678,410,278,303,571,171,0.45769622833843015552,0.67804878048780492517,0.41002949852507375450,0.51102941176470584317
nativecalls acg,981,678,410,278,303,571,171,0.45769622833843015552,0.67804878048780492517,0.41002949852507375450,0.51102941176470584317
dynamic,981,678,864,678,303,117,117,0.81039755351681952433,0.78472222222222220989,1.00000000000000000000,0.87937743190661477044
dynamic closure_compiler,981,678,462,354,303,520,195,0.55963302752293575537,0.76623376623376626693,0.52135493372606778184,0.62050832602979844044
dynamic closure_compiler npm_cg,981,678,427,333,303,555,209,0.55249745158002039336,0.77985948477751754204,0.49042709867452133343,0.60216998191681736508
dynamic closure_compiler npm_cg tajs,981,678,427,333,303,555,209,0.55249745158002039336,0.77985948477751754204,0.49042709867452133343,0.60216998191681736508
dynamic closure_compiler npm_cg tajs acg,981,678,312,244,303,670,235,0.48827726809378185768,0.78205128205128204844,0.35935198821796759949,0.49243188698284562355
dynamic closure_compiler npm_cg acg,981,678,312,244,303,670,235,0.48827726809378185768,0.78205128205128204844,0.35935198821796759949,0.49243188698284562355
dynamic closure_compiler tajs,981,678,462,354,303,520,195,0.55963302752293575537,0.76623376623376626693,0.52135493372606778184,0.62050832602979844044
dynamic closure_compiler tajs acg,981,678,321,247,303,661,229,0.48521916411824667081,0.76947040498442365042,0.36377025036818849690,0.49399999999999993916
