Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
closure_compiler npm_cg,400,235,375,224,165,25,14,0.59499999999999997335,0.59733333333333338278,0.95319148936170217112,0.73442622950819680394
closure_compiler npm_cg tajs,400,235,374,224,165,26,15,0.59750000000000003109,0.59893048128342241121,0.95319148936170217112,0.73563218390804585578
closure_compiler npm_cg tajs acg,400,235,108,86,165,292,143,0.57250000000000000888,0.79629629629629627985,0.36595744680851061137,0.50145772594752191509
closure_compiler npm_cg acg,400,235,109,86,165,291,142,0.56999999999999995115,0.78899082568807343829,0.36595744680851061137,0.50000000000000000000
closure_compiler tajs,400,235,392,235,165,8,8,0.60750000000000003997,0.59948979591836737413,1.00000000000000000000,0.74960127591706537942
closure_compiler tajs acg,400,235,111,87,165,289,141,0.56999999999999995115,0.78378378378378377178,0.37021276595744678772,0.50289017341040465059
closure_compiler acg,400,235,112,87,165,288,140,0.56750000000000000444,0.77678571428571430157,0.37021276595744678772,0.50144092219020164336
npm_cg,400,235,375,224,165,25,14,0.59499999999999997335,0.59733333333333338278,0.95319148936170217112,0.73442622950819680394
npm_cg tajs,400,235,374,224,165,26,15,0.59750000000000003109,0.59893048128342241121,0.95319148936170217112,0.73563218390804585578
npm_cg tajs acg,400,235,108,86,165,292,143,0.57250000000000000888,0.79629629629629627985,0.36595744680851061137,0.50145772594752191509
npm_cg acg,400,235,109,86,165,291,142,0.56999999999999995115,0.78899082568807343829,0.36595744680851061137,0.50000000000000000000
tajs,400,235,392,235,165,8,8,0.60750000000000003997,0.59948979591836737413,1.00000000000000000000,0.74960127591706537942
tajs acg,400,235,111,87,165,289,141,0.56999999999999995115,0.78378378378378377178,0.37021276595744678772,0.50289017341040465059
acg,400,235,112,87,165,288,140,0.56750000000000000444,0.77678571428571430157,0.37021276595744678772,0.50144092219020164336
